,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hr,Arrival_min,Departure_hr,Departure_min
9416,4,4,4,1125,2.0,4,13029.0,21,5,2019,4,25,9,40
9417,10,10,10,355,1.0,10,6800.0,15,3,2019,12,35,6,40
9418,4,4,4,1590,1.0,4,11087.0,9,3,2019,9,30,7,0
9419,6,6,6,520,1.0,6,9794.0,18,5,2019,19,0,10,20
9420,4,4,4,730,1.0,4,14388.0,6,5,2019,9,20,21,10
9421,3,3,3,160,0.0,3,4148.0,12,3,2019,0,5,21,25
9422,1,1,1,1395,2.0,1,17266.0,3,3,2019,19,15,20,0
9423,1,1,1,745,1.0,1,7893.0,1,4,2019,8,55,20,30
9424,4,4,4,180,0.0,4,7229.0,9,5,2019,22,50,19,50
9425,6,6,6,835,1.0,6,9930.0,21,5,2019,21,0,7,5
9426,6,6,6,845,1.0,6,18286.0,3,3,2019,1,35,11,30
9427,4,4,4,180,0.0,4,7229.0,27,6,2019,22,50,19,50
9428,10,10,10,190,0.0,10,6216.0,24,6,2019,9,10,6,0
9429,0,0,0,170,0.0,0,4282.0,6,6,2019,7,45,4,55
9430,3,3,3,275,1.0,3,5054.0,27,5,2019,12,10,7,35
9431,4,4,4,715,1.0,4,10262.0,6,6,2019,19,0,7,5
9432,0,0,0,340,1.0,0,11410.0,6,6,2019,22,25,16,45
9433,4,4,4,705,1.0,4,14571.0,24,5,2019,18,15,6,30
9434,2,2,2,370,1.0,2,4692.0,24,6,2019,13,35,7,25
9435,4,4,4,830,2.0,4,10919.0,15,6,2019,4,25,14,35
9436,4,4,4,685,1.0,4,10844.0,6,5,2019,19,50,8,25
9437,4,4,4,1220,1.0,4,10844.0,21,5,2019,16,20,20,0
9438,1,1,1,180,0.0,1,6094.0,9,5,2019,17,10,14,10
9439,10,10,10,190,0.0,10,6741.0,1,6,2019,17,50,14,40
9440,1,1,1,1420,1.0,1,8372.0,1,6,2019,9,25,9,45
9441,6,6,6,575,1.0,6,14067.0,21,5,2019,11,50,2,15
9442,3,3,3,825,1.0,3,10236.0,3,3,2019,22,20,8,35
9443,1,1,1,765,1.0,1,7480.0,3,6,2019,9,25,20,40
9444,6,6,6,385,1.0,6,8386.0,9,3,2019,16,10,9,45
9445,6,6,6,830,1.0,6,6795.0,6,6,2019,1,30,11,40
9446,0,0,0,155,0.0,0,4409.0,15,5,2019,12,55,10,20
9447,3,3,3,140,0.0,3,3597.0,9,5,2019,21,55,19,35
9448,1,1,1,165,0.0,1,6961.0,15,6,2019,8,55,6,10
9449,4,4,4,395,1.0,4,12692.0,12,6,2019,23,35,17,0
9450,1,1,1,75,0.0,1,4307.0,12,3,2019,20,45,19,30
9451,4,4,4,180,0.0,4,4030.0,15,5,2019,11,20,8,20
9452,1,1,1,805,2.0,1,15957.0,18,5,2019,23,15,9,50
9453,4,4,4,755,1.0,4,7832.0,21,3,2019,11,25,22,50
9454,1,1,1,1470,3.0,1,12954.0,1,4,2019,10,30,10,0
9455,4,4,4,1760,2.0,4,11150.0,27,6,2019,4,25,23,5
9456,3,3,3,85,0.0,3,4049.0,12,3,2019,7,45,6,20
9457,4,4,4,570,1.0,4,9134.0,15,3,2019,15,15,5,45
9458,0,0,0,150,0.0,0,4409.0,1,5,2019,1,20,22,50
9459,4,4,4,510,1.0,4,14781.0,1,5,2019,22,35,14,5
9460,1,1,1,170,0.0,1,5228.0,24,4,2019,23,55,21,5
9461,8,8,8,140,0.0,8,3597.0,21,5,2019,20,5,17,45
9462,6,6,6,615,1.0,6,6795.0,12,6,2019,1,30,15,15
9463,0,0,0,150,0.0,0,3807.0,18,6,2019,1,20,22,50
9464,4,4,4,425,1.0,4,14781.0,1,5,2019,23,35,16,30
9465,1,1,1,615,1.0,1,8372.0,9,5,2019,19,15,9,0
9466,3,3,3,195,0.0,3,5000.0,24,6,2019,17,35,14,20
9467,10,10,10,170,0.0,10,5403.0,1,4,2019,12,35,9,45
9468,3,3,3,625,1.0,3,11600.0,3,3,2019,22,20,11,55
9469,6,6,6,630,1.0,6,8476.0,18,5,2019,19,15,8,45
9470,1,1,1,655,2.0,1,6593.0,15,3,2019,21,25,10,30
9471,3,3,3,170,0.0,3,7648.0,9,3,2019,19,45,16,55
9472,10,10,10,700,1.0,10,9345.0,1,5,2019,18,50,7,10
9473,4,4,4,1125,2.0,4,15129.0,27,5,2019,4,25,9,40
9474,6,6,6,385,1.0,6,7268.0,27,6,2019,19,15,12,50
9475,4,4,4,90,0.0,4,3210.0,6,6,2019,21,5,19,35
9476,3,3,3,140,0.0,3,7295.0,24,3,2019,21,55,19,35
9477,3,3,3,425,1.0,3,6442.0,27,6,2019,12,10,5,5
9478,3,3,3,265,1.0,3,3809.0,6,5,2019,23,45,19,20
9479,1,1,1,630,2.0,1,15119.0,1,3,2019,16,20,5,50
9480,2,2,2,310,1.0,2,9069.0,9,6,2019,19,35,14,25
9481,3,3,3,170,0.0,3,3943.0,6,5,2019,13,0,10,10
9482,1,1,1,1345,2.0,1,12534.0,9,6,2019,5,25,7,0
9483,6,6,6,600,1.0,6,13714.0,3,6,2019,19,0,9,0
9484,1,1,1,2280,3.0,1,9128.0,21,3,2019,19,15,5,15
9485,3,3,3,90,0.0,3,2227.0,21,5,2019,22,50,21,20
9486,4,4,4,1595,1.0,4,10844.0,18,5,2019,22,35,20,0
9487,4,4,4,730,1.0,4,13941.0,6,5,2019,4,40,16,30
9488,4,4,4,570,1.0,4,7832.0,21,3,2019,15,15,5,45
9489,2,2,2,175,0.0,2,3419.0,12,6,2019,10,40,7,45
9490,4,4,4,1480,1.0,4,14151.0,21,5,2019,21,5,20,25
9491,3,3,3,275,1.0,3,5073.0,3,4,2019,12,10,7,35
9492,10,10,10,965,1.0,10,9922.0,12,5,2019,9,5,17,0
9493,3,3,3,135,0.0,3,4752.0,24,3,2019,15,35,13,20
9494,6,6,6,615,1.0,6,10197.0,27,5,2019,19,15,9,0
9495,1,1,1,165,0.0,1,6961.0,12,6,2019,12,45,10,0
9496,6,6,6,480,1.0,6,17493.0,3,3,2019,21,0,13,0
9497,6,6,6,835,1.0,6,13587.0,6,6,2019,21,0,7,5
9498,4,4,4,745,1.0,4,10262.0,6,6,2019,4,25,16,0
9499,1,1,1,1105,2.0,1,15107.0,21,5,2019,8,55,14,30
9500,10,10,10,1065,1.0,10,8452.0,15,5,2019,10,45,17,0
9501,1,1,1,80,0.0,1,3100.0,21,6,2019,22,25,21,5
9502,3,3,3,175,0.0,3,4823.0,24,5,2019,10,5,7,10
9503,0,0,0,170,0.0,0,4483.0,21,4,2019,2,45,23,55
9504,1,1,1,920,2.0,1,13243.0,18,5,2019,1,20,10,0
9505,3,3,3,845,1.0,3,5684.0,27,6,2019,1,30,11,25
9506,4,4,4,90,0.0,4,3205.0,3,4,2019,11,50,10,20
9507,4,4,4,1105,1.0,4,10262.0,15,6,2019,4,25,10,0
9508,3,3,3,170,0.0,3,4823.0,21,5,2019,22,50,20,0
9509,4,4,4,360,1.0,4,15554.0,9,5,2019,19,0,13,0
9510,3,3,3,170,0.0,3,3943.0,27,6,2019,6,50,4,0
9511,10,10,10,745,1.0,10,12080.0,12,3,2019,19,55,7,30
9512,0,0,0,170,0.0,0,3383.0,27,5,2019,2,45,23,55
9513,8,8,8,80,0.0,8,2437.0,18,3,2019,7,5,5,45
9514,8,8,8,90,0.0,8,1965.0,1,6,2019,0,15,22,45
9515,4,4,4,695,1.0,4,7832.0,21,3,2019,10,25,22,50
9516,3,3,3,560,1.0,3,6442.0,9,6,2019,16,10,6,50
9517,1,1,1,1625,2.0,1,12723.0,15,5,2019,8,55,5,50
9518,4,4,4,175,0.0,4,8016.0,12,6,2019,18,10,15,15
9519,4,4,4,910,2.0,4,10199.0,24,6,2019,12,35,21,25
9520,10,10,10,1395,1.0,10,10842.0,24,3,2019,9,10,9,55
9521,6,6,6,490,1.0,6,7005.0,12,6,2019,21,0,12,50
9522,0,0,0,155,0.0,0,4409.0,3,5,2019,12,55,10,20
9523,4,4,4,730,1.0,4,13364.0,1,4,2019,9,20,21,10
9524,6,6,6,570,1.0,6,13377.0,27,6,2019,1,30,16,0
9525,4,4,4,395,1.0,4,10262.0,9,6,2019,4,25,21,50
9526,4,4,4,425,1.0,4,10844.0,18,5,2019,23,35,16,30
9527,4,4,4,590,1.0,4,14571.0,24,5,2019,16,20,6,30
9528,4,4,4,1925,2.0,4,19329.0,9,3,2019,18,50,10,45
9529,1,1,1,895,1.0,1,4943.0,21,3,2019,23,10,8,15
9530,4,4,4,1760,2.0,4,15129.0,9,5,2019,4,25,23,5
9531,4,4,4,560,2.0,4,15129.0,18,5,2019,19,0,9,40
9532,4,4,4,1500,1.0,4,10539.0,6,6,2019,18,0,17,0
9533,4,4,4,1525,1.0,4,10031.0,24,3,2019,22,35,21,10
9534,6,6,6,465,1.0,6,9140.0,24,5,2019,1,30,17,45
9535,0,0,0,150,0.0,0,4409.0,27,4,2019,1,20,22,50
9536,3,3,3,170,0.0,3,3419.0,15,5,2019,1,0,22,10
9537,6,6,6,385,1.0,6,9646.0,15,5,2019,16,10,9,45
9538,4,4,4,1690,1.0,4,13584.0,9,5,2019,18,15,14,5
9539,1,1,1,1600,2.0,1,11806.0,21,5,2019,7,40,5,0
9540,2,2,2,370,1.0,2,4563.0,1,4,2019,13,35,7,25
9541,4,4,4,1395,2.0,4,9412.0,27,3,2019,4,25,5,10
9542,4,4,4,395,1.0,4,12898.0,27,6,2019,4,25,21,50
9543,10,10,10,190,0.0,10,6216.0,27,4,2019,17,50,14,40
9544,4,4,4,925,1.0,4,12898.0,21,5,2019,4,25,13,0
9545,4,4,4,1210,1.0,4,10262.0,9,6,2019,19,0,22,50
9546,1,1,1,170,0.0,1,12526.0,1,3,2019,16,10,13,20
9547,1,1,1,1535,1.0,1,11522.0,6,3,2019,6,50,5,15
9548,4,4,4,85,0.0,4,5678.0,12,6,2019,4,20,2,55
9549,10,10,10,160,0.0,10,9918.0,9,3,2019,14,10,11,30
9550,4,4,4,665,1.0,4,14781.0,1,5,2019,8,15,21,10
9551,1,1,1,2295,2.0,1,8026.0,27,3,2019,19,15,5,0
9552,1,1,1,170,0.0,1,7276.0,24,3,2019,16,10,13,20
9553,4,4,4,590,1.0,4,7064.0,1,4,2019,18,15,8,25
9554,6,6,6,480,1.0,6,13062.0,21,3,2019,21,0,13,0
9555,6,6,6,570,1.0,6,12537.0,27,3,2019,21,0,11,30
9556,4,4,4,350,1.0,4,21934.0,15,3,2019,0,45,18,55
9557,4,4,4,360,1.0,4,10262.0,24,6,2019,19,0,13,0
9558,10,10,10,155,0.0,10,4878.0,3,6,2019,19,35,17,0
9559,4,4,4,300,1.0,4,14714.0,15,6,2019,19,0,14,0
9560,4,4,4,495,1.0,4,9134.0,15,3,2019,15,15,7,0
9561,3,3,3,180,0.0,3,4823.0,1,4,2019,19,55,16,55
9562,6,6,6,540,1.0,6,6093.0,27,6,2019,16,10,7,10
9563,8,8,8,135,0.0,8,3597.0,3,6,2019,10,35,8,20
9564,6,6,6,420,1.0,6,13727.0,9,5,2019,21,0,14,0
9565,3,3,3,155,0.0,3,4174.0,1,4,2019,14,5,11,30
9566,4,4,4,450,1.0,4,10262.0,27,6,2019,19,0,11,30
9567,6,6,6,520,1.0,6,11789.0,6,6,2019,19,0,10,20
9568,4,4,4,800,1.0,4,8586.0,1,5,2019,8,15,18,55
9569,1,1,1,1620,3.0,1,13081.0,1,3,2019,8,50,5,50
9570,4,4,4,1630,1.0,4,9314.0,1,5,2019,23,35,20,25
9571,4,4,4,90,0.0,4,5678.0,21,6,2019,21,5,19,35
9572,4,4,4,540,1.0,4,11924.0,27,5,2019,19,0,10,0
9573,4,4,4,1630,1.0,4,12692.0,9,6,2019,23,35,20,25
9574,4,4,4,185,0.0,4,6478.0,24,6,2019,22,0,18,55
9575,3,3,3,240,1.0,3,4226.0,15,5,2019,10,20,6,20
9576,3,3,3,355,1.0,3,11532.0,9,3,2019,8,30,2,35
9577,1,1,1,135,0.0,1,9340.0,6,3,2019,13,55,11,40
9578,4,4,4,1375,2.0,4,10368.0,12,6,2019,4,25,5,30
9579,4,4,4,400,1.0,4,13626.0,12,6,2019,20,45,14,5
9580,4,4,4,330,1.0,4,9663.0,24,5,2019,12,0,6,30
9581,4,4,4,1380,2.0,4,16389.0,6,3,2019,4,25,5,25
9582,6,6,6,910,1.0,6,10197.0,18,5,2019,19,0,3,50
9583,4,4,4,450,1.0,4,7594.0,12,6,2019,4,40,21,10
9584,4,4,4,840,1.0,4,13817.0,12,3,2019,11,25,21,25
9585,4,4,4,180,0.0,4,7229.0,15,4,2019,20,45,17,45
9586,4,4,4,1125,2.0,4,10368.0,24,6,2019,4,25,9,40
9587,0,0,0,170,0.0,0,4282.0,15,5,2019,7,45,4,55
9588,4,4,4,1130,2.0,4,13292.0,12,6,2019,4,25,9,35
9589,4,4,4,1025,2.0,4,13764.0,27,6,2019,12,35,19,30
9590,4,4,4,1285,1.0,4,12681.0,1,4,2019,16,20,18,55
9591,4,4,4,175,0.0,4,5198.0,12,5,2019,14,5,11,10
9592,6,6,6,735,1.0,6,12615.0,9,3,2019,19,45,7,30
9593,3,3,3,155,0.0,3,5644.0,21,4,2019,14,5,11,30
9594,4,4,4,860,1.0,4,11087.0,12,3,2019,13,15,22,55
9595,8,8,8,90,0.0,8,2227.0,3,5,2019,0,15,22,45
9596,4,4,4,180,0.0,4,8016.0,18,6,2019,22,50,19,50
9597,8,8,8,170,0.0,8,4885.0,9,5,2019,12,20,9,30
9598,3,3,3,165,0.0,3,4174.0,1,4,2019,12,20,9,35
9599,0,0,0,220,1.0,0,5162.0,9,5,2019,10,30,6,50
9600,4,4,4,360,1.0,4,10262.0,27,6,2019,19,0,13,0
9601,3,3,3,90,0.0,3,4049.0,18,6,2019,10,45,9,15
9602,1,1,1,1515,1.0,1,8372.0,27,5,2019,19,15,18,0
9603,3,3,3,175,0.0,3,3419.0,12,6,2019,3,25,0,30
9604,3,3,3,265,1.0,3,5073.0,27,3,2019,12,0,7,35
9605,3,3,3,300,1.0,3,6069.0,6,6,2019,21,0,16,0
9606,3,3,3,425,1.0,3,9709.0,21,3,2019,15,30,8,25
9607,4,4,4,1615,2.0,4,13014.0,12,6,2019,12,35,9,40
9608,4,4,4,560,2.0,4,13029.0,18,5,2019,19,0,9,40
9609,6,6,6,780,1.0,6,13937.0,15,5,2019,21,0,8,0
9610,8,8,8,360,1.0,8,11349.0,3,3,2019,21,55,15,55
9611,4,4,4,1760,2.0,4,15129.0,21,5,2019,4,25,23,5
9612,8,8,8,135,0.0,8,3597.0,9,6,2019,12,0,9,45
9613,4,4,4,1485,1.0,4,14388.0,6,5,2019,20,45,20,0
9614,4,4,4,1585,1.0,4,11087.0,9,3,2019,10,25,8,0
9615,4,4,4,1155,1.0,4,9663.0,1,5,2019,9,20,14,5
9616,4,4,4,1375,2.0,4,13014.0,1,6,2019,4,25,5,30
9617,3,3,3,170,0.0,3,3943.0,6,6,2019,6,50,4,0
9618,1,1,1,920,1.0,1,8845.0,15,3,2019,13,20,22,0
9619,1,1,1,960,1.0,1,12173.0,24,3,2019,12,30,20,30
9620,4,4,4,885,1.0,4,10262.0,9,6,2019,12,35,21,50
9621,6,6,6,385,1.0,6,7242.0,21,3,2019,16,10,9,45
9622,4,4,4,1375,2.0,4,13292.0,24,6,2019,4,25,5,30
9623,3,3,3,300,1.0,3,7708.0,21,3,2019,19,25,14,25
9624,4,4,4,90,0.0,4,8040.0,21,6,2019,10,15,8,45
9625,8,8,8,135,0.0,8,3597.0,12,5,2019,10,35,8,20
9626,8,8,8,150,0.0,8,3841.0,27,5,2019,19,40,17,10
9627,1,1,1,1615,1.0,1,10203.0,15,5,2019,20,25,17,30
9628,3,3,3,345,1.0,3,7173.0,27,4,2019,7,45,2,0
9629,8,8,8,90,0.0,8,1965.0,9,6,2019,0,15,22,45
9630,3,3,3,305,1.0,3,5054.0,6,6,2019,1,30,20,25
9631,3,3,3,170,0.0,3,8855.0,3,3,2019,19,45,16,55
9632,4,4,4,935,1.0,4,27992.0,1,3,2019,21,20,5,45
9633,4,4,4,1500,1.0,4,7341.0,9,5,2019,18,0,17,0
9634,8,8,8,170,0.0,8,3919.0,3,6,2019,12,20,9,30
9635,4,4,4,800,1.0,4,12242.0,27,3,2019,4,25,15,5
9636,4,4,4,1730,1.0,4,13067.0,18,5,2019,14,25,9,35
9637,4,4,4,440,2.0,4,18804.0,24,6,2019,19,0,11,40
9638,0,0,0,150,0.0,0,5645.0,21,4,2019,1,20,22,50
9639,3,3,3,140,0.0,3,3597.0,24,6,2019,21,55,19,35
9640,6,6,6,570,1.0,6,13587.0,9,6,2019,1,30,16,0
9641,3,3,3,140,0.0,3,3597.0,21,6,2019,15,35,13,15
9642,1,1,1,555,1.0,1,8879.0,18,5,2019,19,15,10,0
9643,8,8,8,160,0.0,8,4319.0,21,4,2019,8,35,5,55
9644,1,1,1,90,0.0,1,2050.0,27,3,2019,15,25,13,55
9645,4,4,4,85,0.0,4,8040.0,3,6,2019,8,30,7,5
9646,4,4,4,800,1.0,4,13584.0,6,5,2019,8,15,18,55
9647,4,4,4,535,2.0,4,13014.0,6,6,2019,4,25,19,30
9648,10,10,10,700,1.0,10,9345.0,15,5,2019,18,50,7,10
9649,4,4,4,1620,2.0,4,11507.0,3,6,2019,12,35,9,35
9650,6,6,6,795,1.0,6,8266.0,6,6,2019,19,15,6,0
9651,4,4,4,90,0.0,4,5678.0,24,3,2019,4,25,2,55
9652,6,6,6,750,1.0,6,13377.0,12,6,2019,1,30,13,0
9653,10,10,10,700,1.0,10,9345.0,21,5,2019,18,50,7,10
9654,3,3,3,415,1.0,3,7191.0,15,5,2019,1,30,18,35
9655,6,6,6,470,1.0,6,7845.0,27,3,2019,1,35,17,45
9656,4,4,4,175,0.0,4,7229.0,21,5,2019,14,5,11,10
9657,1,1,1,950,1.0,1,10981.0,1,3,2019,8,50,17,0
9658,4,4,4,875,1.0,4,14178.0,9,6,2019,4,40,14,5
9659,3,3,3,810,1.0,3,8784.0,21,3,2019,21,0,7,30
9660,4,4,4,520,1.0,4,13941.0,12,5,2019,4,40,20,0
9661,4,4,4,1365,1.0,4,13067.0,21,5,2019,19,10,20,25
9662,4,4,4,90,0.0,4,4995.0,27,6,2019,11,50,10,20
9663,1,1,1,1485,2.0,1,12488.0,3,6,2019,19,15,18,30
9664,0,0,0,955,1.0,0,7870.0,9,6,2019,23,30,7,35
9665,1,1,1,170,0.0,1,6094.0,12,5,2019,8,0,5,10
9666,4,4,4,435,1.0,4,5608.0,12,6,2019,17,35,10,20
9667,2,2,2,350,1.0,2,6112.0,3,3,2019,13,20,7,30
9668,4,4,4,920,1.0,4,16736.0,6,3,2019,8,15,16,55
9669,10,10,10,865,1.0,10,8452.0,12,6,2019,10,45,20,20
9670,4,4,4,1285,1.0,4,9314.0,9,5,2019,14,25,17,0
9671,3,3,3,140,0.0,3,3850.0,21,5,2019,10,15,7,55
9672,4,4,4,520,1.0,4,5963.0,21,3,2019,4,25,19,45
9673,1,1,1,2295,2.0,1,9968.0,21,5,2019,19,15,5,0
9674,4,4,4,195,0.0,4,9564.0,18,5,2019,14,15,11,0
9675,3,3,3,880,2.0,3,6610.0,6,3,2019,21,20,6,40
9676,3,3,3,295,1.0,3,5226.0,9,3,2019,20,35,15,40
9677,4,4,4,745,1.0,4,14231.0,24,3,2019,8,10,19,45
9678,4,4,4,1320,2.0,4,13376.0,15,6,2019,12,35,14,35
9679,3,3,3,940,1.0,3,6674.0,27,5,2019,22,30,6,50
9680,6,6,6,780,1.0,6,7408.0,15,6,2019,21,0,8,0
9681,1,1,1,1385,2.0,1,15170.0,24,5,2019,8,55,9,50
9682,3,3,3,140,0.0,3,3597.0,1,6,2019,21,55,19,35
9683,1,1,1,1010,2.0,1,12778.0,12,3,2019,10,15,17,25
9684,4,4,4,180,0.0,4,7229.0,9,6,2019,20,45,17,45
9685,4,4,4,180,0.0,4,8016.0,15,6,2019,11,20,8,20
9686,3,3,3,155,0.0,3,4804.0,27,5,2019,0,50,22,15
9687,4,4,4,180,0.0,4,8016.0,21,6,2019,11,20,8,20
9688,0,0,0,155,0.0,0,5645.0,9,6,2019,12,55,10,20
9689,4,4,4,365,1.0,4,22270.0,9,3,2019,0,45,18,40
9690,4,4,4,575,1.0,4,14151.0,6,6,2019,19,10,9,35
9691,4,4,4,330,1.0,4,5406.0,6,4,2019,12,35,7,5
9692,1,1,1,965,1.0,1,5567.0,24,3,2019,11,5,19,0
9693,3,3,3,675,1.0,3,6171.0,27,3,2019,16,10,4,55
9694,8,8,8,160,0.0,8,4423.0,15,6,2019,8,35,5,55
9695,4,4,4,825,1.0,4,5177.0,6,4,2019,12,35,22,50
9696,6,6,6,465,1.0,6,6795.0,12,6,2019,1,30,17,45
9697,8,8,8,170,0.0,8,3625.0,27,5,2019,12,20,9,30
9698,4,4,4,1355,1.0,4,12373.0,18,5,2019,12,35,14,0
9699,8,8,8,315,1.0,8,4963.0,9,5,2019,20,20,15,5
9700,3,3,3,90,0.0,3,2227.0,27,5,2019,22,50,21,20
9701,6,6,6,630,1.0,6,11200.0,27,6,2019,19,0,8,30
9702,1,1,1,320,1.0,1,7174.0,9,5,2019,23,0,17,40
9703,1,1,1,2240,2.0,1,13748.0,3,3,2019,19,15,5,55
9704,6,6,6,925,1.0,6,9856.0,27,5,2019,22,30,7,5
9705,1,1,1,1185,2.0,1,15170.0,18,5,2019,12,30,16,45
9706,3,3,3,895,1.0,3,6442.0,1,6,2019,22,30,7,35
9707,4,4,4,1530,1.0,4,12898.0,27,5,2019,19,0,17,30
9708,4,4,4,180,0.0,4,7229.0,1,6,2019,11,20,8,20
9709,1,1,1,920,2.0,1,13033.0,9,5,2019,1,20,10,0
9710,4,4,4,1480,1.0,4,10703.0,12,5,2019,21,5,20,25
9711,3,3,3,135,0.0,3,6297.0,9,3,2019,15,35,13,20
9712,4,4,4,1295,1.0,4,9314.0,6,5,2019,18,0,20,25
9713,10,10,10,165,0.0,10,6138.0,15,3,2019,12,35,9,50
9714,3,3,3,705,1.0,3,6838.0,24,6,2019,21,0,9,15
9715,5,5,5,500,2.0,5,52285.0,6,3,2019,4,25,20,5
9716,6,6,6,690,1.0,6,13377.0,9,6,2019,1,30,14,0
9717,1,1,1,1420,2.0,1,10975.0,18,5,2019,9,25,9,45
9718,4,4,4,935,1.0,4,13817.0,12,3,2019,21,20,5,45
9719,1,1,1,1640,1.0,1,7532.0,21,3,2019,9,25,6,5
9720,6,6,6,910,1.0,6,10197.0,15,5,2019,19,0,3,50
9721,4,4,4,520,1.0,4,9663.0,9,6,2019,4,40,20,0
9722,6,6,6,480,1.0,6,13727.0,15,5,2019,21,0,13,0
9723,3,3,3,845,1.0,3,8330.0,9,5,2019,1,30,11,25
9724,3,3,3,175,0.0,3,4823.0,21,5,2019,10,5,7,10
9725,3,3,3,500,1.0,3,6206.0,27,5,2019,1,30,17,10
9726,6,6,6,455,1.0,6,10877.0,6,6,2019,19,0,11,25
9727,4,4,4,800,1.0,4,13817.0,12,3,2019,8,15,18,55
9728,4,4,4,180,0.0,4,6478.0,27,6,2019,11,20,8,20
9729,1,1,1,1115,2.0,1,8577.0,9,4,2019,7,40,13,5
9730,4,4,4,1270,1.0,4,16079.0,21,5,2019,19,0,21,50
9731,4,4,4,810,2.0,4,11150.0,27,6,2019,12,35,23,5
9732,6,6,6,755,1.0,6,15077.0,6,3,2019,19,15,6,40
9733,4,4,4,945,1.0,4,7064.0,1,4,2019,8,15,16,30
9734,4,4,4,1090,1.0,4,9663.0,21,5,2019,8,15,14,5
9735,1,1,1,1305,2.0,1,11552.0,6,3,2019,19,15,21,30
9736,4,4,4,1325,1.0,4,10262.0,12,6,2019,19,0,20,55
9737,8,8,8,380,1.0,8,5899.0,15,4,2019,22,5,15,45
9738,4,4,4,1320,2.0,4,13376.0,1,6,2019,12,35,14,35
9739,4,4,4,930,1.0,4,13817.0,12,3,2019,10,25,18,55
9740,10,10,10,1440,1.0,10,8610.0,1,5,2019,20,20,20,20
9741,4,4,4,1165,1.0,4,12373.0,9,5,2019,4,25,9,0
9742,8,8,8,295,1.0,8,5673.0,27,5,2019,22,50,17,55
9743,10,10,10,1350,1.0,10,7927.0,1,4,2019,18,50,20,20
9744,4,4,4,1005,1.0,4,10262.0,24,6,2019,19,0,2,15
9745,4,4,4,1225,1.0,4,12373.0,9,5,2019,4,25,8,0
9746,1,1,1,1595,1.0,1,12704.0,1,3,2019,12,5,9,30
9747,1,1,1,1515,1.0,1,6612.0,9,5,2019,13,15,12,0
9748,3,3,3,175,0.0,3,4823.0,9,6,2019,21,50,18,55
9749,4,4,4,540,1.0,4,10262.0,3,6,2019,19,0,10,0
9750,3,3,3,310,1.0,3,6388.0,21,3,2019,12,30,7,20
9751,2,2,2,175,0.0,2,3898.0,12,5,2019,10,40,7,45
9752,4,4,4,450,1.0,4,5177.0,6,4,2019,19,0,11,30
9753,4,4,4,1485,1.0,4,10844.0,9,6,2019,20,45,20,0
9754,3,3,3,170,0.0,3,4077.0,1,6,2019,3,15,0,25
9755,4,4,4,980,1.0,4,14231.0,24,3,2019,9,15,16,55
9756,1,1,1,875,2.0,1,13250.0,12,3,2019,23,25,8,50
9757,4,4,4,860,1.0,4,13817.0,12,3,2019,21,20,7,0
9758,8,8,8,170,0.0,8,6205.0,9,3,2019,23,20,20,30
9759,4,4,4,810,2.0,4,12819.0,27,6,2019,12,35,23,5
9760,3,3,3,170,0.0,3,4591.0,15,4,2019,15,50,13,0
9761,8,8,8,155,0.0,8,3841.0,27,6,2019,9,30,6,55
9762,8,8,8,140,0.0,8,3597.0,9,6,2019,20,5,17,45
9763,3,3,3,155,0.0,3,4174.0,3,4,2019,7,15,4,40
9764,10,10,10,190,0.0,10,6216.0,27,5,2019,9,10,6,0
9765,4,4,4,1500,1.0,4,10624.0,9,5,2019,18,0,17,0
9766,0,0,0,870,1.0,0,6152.0,24,6,2019,22,25,7,55
9767,3,3,3,305,1.0,3,6937.0,9,3,2019,1,35,20,30
9768,1,1,1,1575,1.0,1,8792.0,1,6,2019,19,15,17,0
9769,6,6,6,490,1.0,6,7005.0,27,5,2019,21,0,12,50
9770,4,4,4,85,0.0,4,5678.0,6,6,2019,4,20,2,55
9771,1,1,1,1490,1.0,1,7013.0,15,3,2019,11,20,10,30
9772,4,4,4,1680,1.0,4,16079.0,21,5,2019,19,0,15,0
9773,4,4,4,505,1.0,4,10539.0,6,6,2019,18,0,9,35
9774,4,4,4,425,1.0,4,11841.0,6,5,2019,23,35,16,30
9775,3,3,3,300,1.0,3,10509.0,15,3,2019,0,35,19,35
9776,3,3,3,140,0.0,3,3597.0,3,6,2019,15,35,13,15
9777,1,1,1,1700,2.0,1,15532.0,1,5,2019,13,45,9,25
9778,6,6,6,850,1.0,6,14086.0,9,3,2019,21,0,6,50
9779,6,6,6,465,1.0,6,5883.0,27,3,2019,22,20,14,35
9780,6,6,6,840,1.0,6,7618.0,3,6,2019,21,0,7,0
9781,4,4,4,1500,1.0,4,9314.0,1,5,2019,18,0,17,0
9782,4,4,4,690,1.0,4,13994.0,9,6,2019,21,5,9,35
9783,3,3,3,275,1.0,3,5073.0,27,4,2019,12,10,7,35
9784,0,0,0,165,0.0,0,3383.0,24,3,2019,13,55,11,10
9785,6,6,6,615,1.0,6,16108.0,1,6,2019,19,15,9,0
9786,6,6,6,910,1.0,6,6795.0,27,5,2019,1,30,10,20
9787,4,4,4,730,1.0,4,12681.0,1,4,2019,4,40,16,30
9788,4,4,4,1295,1.0,4,10262.0,12,6,2019,12,35,15,0
9789,10,10,10,1550,1.0,10,8820.0,6,6,2019,18,50,17,0
